City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
526,Cap Malheureux,MU,-19.9842,57.6142,73.99,79,31,1.01,scattered clouds,2021-05-07 15:20:31
527,Umm Bab,QA,25.2142,50.8072,93.2,31,1,11.5,clear sky,2021-05-07 15:20:31
528,Gazanjyk,TM,39.2446,55.5154,76.68,26,14,5.41,few clouds,2021-05-07 15:20:32
529,Berlevag,NO,70.8578,29.0864,35.6,69,75,31.07,light snow,2021-05-07 15:20:32
530,Banda Aceh,ID,5.5577,95.3222,80.91,80,100,2.91,moderate rain,2021-05-07 15:20:22
531,Raga,SS,8.4596,25.678,87.21,43,99,4.68,overcast clouds,2021-05-07 15:20:33
532,Jaisalmer,IN,26.9147,70.9181,96.33,17,6,7.96,clear sky,2021-05-07 15:20:33
533,Angoche,MZ,-16.2325,39.9086,74.82,64,81,13.44,broken clouds,2021-05-07 15:18:23
534,Andenes,NO,69.3143,16.1194,41.0,56,20,11.5,few clouds,2021-05-07 15:20:34
535,Ishigaki,JP,24.3448,124.1572,78.26,88,52,9.33,broken clouds,2021-05-07 15:18:05
536,Inhambane,MZ,-23.865,35.3833,75.0,60,20,5.75,few clouds,2021-05-07 15:20:34
537,Ayr,GB,55.4627,-4.6339,52.0,53,20,5.75,few clouds,2021-05-07 15:20:35
538,Wanaka,NZ,-44.7,169.15,48.24,67,100,3.15,overcast clouds,2021-05-07 15:20:35
539,Inta,RU,66.0317,60.1659,36.9,64,51,6.24,broken clouds,2021-05-07 15:20:35
540,Berbera,SO,10.4396,45.0143,87.62,66,99,5.91,overcast clouds,2021-05-07 15:20:36
541,Kushmurun,KZ,52.4503,64.6311,58.55,33,19,4.79,few clouds,2021-05-07 15:20:37
542,Bexley,US,39.9689,-82.9377,54.0,66,75,10.36,broken clouds,2021-05-07 15:20:37
543,Kulhudhuffushi,MV,6.6221,73.07,86.13,66,64,5.08,broken clouds,2021-05-07 15:20:37
544,Limbe,CM,4.0242,9.2149,87.8,70,75,6.91,light rain,2021-05-07 15:20:38
545,Yamethin,MM,20.4333,96.15,82.98,55,1,6.82,clear sky,2021-05-07 15:20:38
546,Namatanai,PG,-3.6667,152.4333,79.63,82,99,11.05,light rain,2021-05-07 15:20:38
547,Kapuskasing,CA,49.4169,-82.4331,44.6,53,94,5.75,overcast clouds,2021-05-07 15:20:39
548,Bogande,BF,12.9714,-0.1436,104.14,19,36,10.31,scattered clouds,2021-05-07 15:20:39
549,Tautira,PF,-17.7333,-149.15,73.4,78,0,2.3,clear sky,2021-05-07 15:20:39
550,Esmeraldas,BR,-19.7625,-44.3139,82.4,26,20,8.05,few clouds,2021-05-07 15:17:03
551,Manaure,CO,11.7751,-72.4445,85.84,58,98,16.98,overcast clouds,2021-05-07 15:20:40
552,Verkhnevilyuysk,RU,63.4453,120.3167,34.86,91,82,4.07,broken clouds,2021-05-07 15:20:40
553,Pangai,TO,-19.8,-174.35,77.7,78,87,29.93,overcast clouds,2021-05-07 15:20:40
554,Taylor,US,32.3001,-99.8337,73.99,49,1,19.57,clear sky,2021-05-07 15:20:41
555,Aracoiaba,BR,-4.3711,-38.8142,88.0,63,86,5.77,overcast clouds,2021-05-07 15:20:41
556,Jacqueville,CI,5.2052,-4.4146,84.2,79,20,10.36,few clouds,2021-05-07 15:20:41
557,Santiago Del Estero,AR,-27.7951,-64.2615,63.75,45,63,11.01,broken clouds,2021-05-07 15:20:41
558,Ilo,PE,-17.6394,-71.3375,66.2,88,90,6.91,overcast clouds,2021-05-07 15:20:42
559,Harbour Breton,CA,47.4833,-55.7983,40.71,91,100,15.61,overcast clouds,2021-05-07 15:20:42
560,Stromness,GB,58.965,-3.296,46.4,71,40,9.22,scattered clouds,2021-05-07 15:20:25
561,Karwar,IN,14.8,74.1333,83.3,80,68,9.48,broken clouds,2021-05-07 15:20:42
562,Wanning,CN,18.8003,110.3967,77.09,87,84,3.74,broken clouds,2021-05-07 15:20:43
563,Kalyazin,RU,57.2403,37.8433,53.76,51,62,9.06,moderate rain,2021-05-07 15:20:43
564,Jalu,LY,29.0331,21.5482,112.1,3,1,11.54,clear sky,2021-05-07 15:20:43
565,Duluth,US,46.7833,-92.1066,46.4,49,40,13.8,scattered clouds,2021-05-07 15:20:44
566,Ogawara,JP,38.0516,140.7155,59.0,70,66,4.07,broken clouds,2021-05-07 15:20:44
567,Norfolk,US,42.1668,-71.2495,62.01,44,90,9.22,overcast clouds,2021-05-07 15:20:44
568,Quchan,IR,37.106,58.5095,68.41,51,35,5.01,scattered clouds,2021-05-07 15:20:45
569,Harer,ET,9.3094,42.1258,63.55,86,100,3.74,moderate rain,2021-05-07 15:20:45
570,San Vicente,AR,-26.6167,-54.1333,60.42,39,0,5.35,clear sky,2021-05-07 15:20:45
571,Dongsheng,CN,39.8161,109.9776,59.67,14,54,17.0,broken clouds,2021-05-07 15:20:46
572,Mutoko,ZW,-17.397,32.2268,69.35,35,0,5.57,clear sky,2021-05-07 15:20:46
573,Hwange,ZW,-18.3693,26.5019,79.75,32,1,7.23,clear sky,2021-05-07 15:20:46
574,Semey,KZ,50.4111,80.2275,57.2,44,0,4.47,clear sky,2021-05-07 15:20:47
575,Popondetta,PG,-8.7537,148.2534,73.53,97,55,2.62,broken clouds,2021-05-07 15:20:47
576,Champasak,LA,14.75,106.0,78.66,74,86,1.81,overcast clouds,2021-05-07 15:20:47
577,Axim,GH,4.8699,-2.2405,85.37,65,100,8.86,overcast clouds,2021-05-07 15:20:48
578,Zhangye,CN,38.9342,100.4517,66.31,8,0,3.13,clear sky,2021-05-07 15:20:48
579,Amga,RU,60.8953,131.9608,33.75,93,71,2.13,broken clouds,2021-05-07 15:20:48
580,Mogoditshane,BW,-24.6269,25.8656,77.0,31,20,5.75,few clouds,2021-05-07 15:20:49
581,Saint-Georges,GD,12.0564,-61.7485,79.63,78,100,15.03,overcast clouds,2021-05-07 15:20:49
582,Monsenhor Gil,BR,-5.5642,-42.6078,86.0,58,75,5.75,light rain,2021-05-07 15:20:49
583,Bereda,ES,43.2686,-7.5406,75.99,48,100,17.0,overcast clouds,2021-05-07 15:20:49
584,Antofagasta,CL,-23.65,-70.4,64.4,59,90,3.44,overcast clouds,2021-05-07 15:19:25
585,Kieta,PG,-6.2167,155.6333,79.47,83,100,3.8,light rain,2021-05-07 15:20:50
586,Huarmey,PE,-10.0681,-78.1522,70.03,75,37,8.46,scattered clouds,2021-05-07 15:20:50
587,Butterworth,MY,5.3991,100.3638,84.99,84,20,4.61,moderate rain,2021-05-07 15:20:51
588,Antsohihy,MG,-14.8796,47.9875,78.37,79,19,1.86,few clouds,2021-05-07 15:20:51
589,Boa Vista,BR,2.8197,-60.6733,77.0,83,90,10.36,light rain,2021-05-07 15:20:51
590,Grand Gaube,MU,-20.0064,57.6608,73.99,79,29,1.01,scattered clouds,2021-05-07 15:20:52
591,Storforshei,NO,66.4043,14.5233,45.0,42,40,10.36,scattered clouds,2021-05-07 15:20:52
592,Kungurtug,RU,50.5994,97.5228,52.43,60,100,3.94,light rain,2021-05-07 15:20:52
593,Sakata,JP,38.9167,139.855,58.28,78,100,4.52,overcast clouds,2021-05-07 15:20:52
594,Kolondieba,ML,11.0882,-6.8926,102.0,23,40,2.84,scattered clouds,2021-05-07 15:20:53
595,Gilleleje,DK,56.122,12.3106,50.0,75,46,1.99,scattered clouds,2021-05-07 15:20:53
596,Partenit,UA,44.578,34.3446,59.27,72,19,3.38,few clouds,2021-05-07 15:20:53
597,Karachev,RU,53.1229,34.9852,59.0,33,0,13.42,clear sky,2021-05-07 15:20:54
598,Baykit,RU,61.67,96.37,40.91,90,100,7.85,light rain,2021-05-07 15:20:54
599,Colares,PT,38.7992,-9.4469,71.01,68,20,13.8,few clouds,2021-05-07 15:20:54
600,Man,CI,7.4125,-7.5538,90.81,44,100,3.65,overcast clouds,2021-05-07 15:20:54
601,Gavle,SE,60.6745,17.1417,46.0,34,74,1.99,broken clouds,2021-05-07 15:20:55
602,Porbandar,IN,21.6422,69.6093,84.78,73,0,16.91,clear sky,2021-05-07 15:20:55
603,Coquimbo,CL,-29.9533,-71.3436,64.4,59,75,5.75,broken clouds,2021-05-07 15:20:55
604,Ust-Nera,RU,64.5667,143.2,32.79,97,100,3.71,overcast clouds,2021-05-07 15:20:56
605,Padang,ID,-0.9492,100.3543,79.43,87,99,2.84,overcast clouds,2021-05-07 15:20:56
606,Bonavista,CA,48.6499,-53.1147,41.0,93,100,1.14,overcast clouds,2021-05-07 15:20:56
607,Khairpur Nathan Shah,PK,27.0936,67.7337,98.76,16,57,5.93,broken clouds,2021-05-07 15:20:57
608,Broken Hill,AU,-31.95,141.4333,66.2,37,90,6.91,overcast clouds,2021-05-07 15:20:57
609,Hervey Bay,AU,-25.2986,152.8535,64.99,78,58,1.01,broken clouds,2021-05-07 15:20:57
610,Kismayo,SO,-0.3582,42.5454,79.86,80,100,14.9,light rain,2021-05-07 15:20:58
611,Castrillon,ES,43.3979,-6.7922,71.01,56,20,3.44,few clouds,2021-05-07 15:20:58
612,Luau,AO,-10.7073,22.2247,81.05,54,13,3.31,few clouds,2021-05-07 15:20:58
613,Sinnamary,GF,5.3833,-52.95,77.29,86,100,5.48,light rain,2021-05-07 15:20:58
614,Oranjemund,NA,-28.55,16.4333,62.08,83,0,14.34,clear sky,2021-05-07 15:20:59
615,Marfino,RU,55.7028,37.3822,59.0,30,0,13.42,clear sky,2021-05-07 15:20:59
616,Labuhan,ID,-6.8844,112.2051,79.63,80,61,1.39,broken clouds,2021-05-07 15:20:59
617,Khasan,RU,42.4308,130.6434,50.65,63,84,14.58,broken clouds,2021-05-07 15:21:00
618,Quatre Cocos,MU,-20.2078,57.7625,73.99,83,40,3.44,scattered clouds,2021-05-07 15:21:00
619,Virginia Beach,US,36.8529,-75.978,64.4,42,75,6.91,broken clouds,2021-05-07 15:16:47
620,Chimbote,PE,-9.0853,-78.5783,66.99,81,96,6.49,overcast clouds,2021-05-07 15:21:00
621,Ornskoldsvik,SE,63.2909,18.7153,42.8,33,0,11.5,clear sky,2021-05-07 15:21:01
622,Puta,AZ,40.2967,49.6603,59.0,82,90,6.91,overcast clouds,2021-05-07 15:21:01
623,Pitimbu,BR,-7.4706,-34.8086,84.2,74,75,10.36,broken clouds,2021-05-07 15:21:01
624,Walvis Bay,NA,-22.9575,14.5053,62.01,85,1,11.99,clear sky,2021-05-07 15:21:02
625,Zalesovo,RU,53.9939,84.7431,51.17,54,100,5.46,overcast clouds,2021-05-07 15:21:02
626,Ust-Ilimsk,RU,58.0006,102.6619,32.25,91,11,5.68,few clouds,2021-05-07 15:21:03
627,Kinsale,IE,51.7075,-8.5306,51.01,46,75,20.71,broken clouds,2021-05-07 15:21:03
628,Tinskoy,RU,56.1525,96.9161,45.32,93,100,6.26,light rain,2021-05-07 15:21:03
629,Excelsior Springs,US,39.3392,-94.2261,64.4,32,40,8.05,scattered clouds,2021-05-07 15:21:04
630,Inverell,AU,-29.7833,151.1167,55.99,100,70,1.61,broken clouds,2021-05-07 15:21:04
631,Varberg,SE,57.1056,12.2508,51.01,66,75,5.75,broken clouds,2021-05-07 15:21:04
632,Mumford,GH,5.2618,-0.759,83.77,72,100,15.46,overcast clouds,2021-05-07 15:21:04
633,Tocopilla,CL,-22.092,-70.1979,69.33,67,56,5.88,broken clouds,2021-05-07 15:21:05
634,Gangakher,IN,18.95,76.75,92.44,33,90,5.41,overcast clouds,2021-05-07 15:21:05
635,Alofi,NU,-19.0595,-169.9187,75.2,94,47,14.97,light rain,2021-05-07 15:16:05
636,Jamame,SO,0.0722,42.7506,78.51,83,100,10.49,overcast clouds,2021-05-07 15:21:05
637,Macusani,PE,-14.0833,-70.4333,47.17,56,74,6.11,broken clouds,2021-05-07 15:21:06
638,Taoudenni,ML,22.6783,-3.9836,102.11,6,0,4.45,clear sky,2021-05-07 15:21:06
639,Verkhoyansk,RU,67.5447,133.385,33.06,98,100,2.39,overcast clouds,2021-05-07 15:21:06
640,Belmonte,BR,-15.8631,-38.8828,82.4,69,40,12.66,scattered clouds,2021-05-07 15:21:07
641,Shar,KZ,49.5886,81.0453,53.37,75,97,3.13,overcast clouds,2021-05-07 15:21:07
642,Rio Grande,BR,-32.035,-52.0986,64.99,63,20,11.5,few clouds,2021-05-07 15:21:07
643,Muncar,ID,-8.4333,114.3333,75.04,84,66,0.94,broken clouds,2021-05-07 15:21:08
644,Moshny,UA,49.5147,31.7476,59.14,65,100,10.98,overcast clouds,2021-05-07 15:21:08
645,Tarakan,ID,3.3,117.6333,78.8,94,40,2.3,scattered clouds,2021-05-07 15:21:08
646,Vallenar,CL,-28.5708,-70.7581,66.42,41,100,3.85,overcast clouds,2021-05-07 15:21:08
647,Beyneu,KZ,45.3167,55.2,64.44,43,51,5.12,broken clouds,2021-05-07 15:21:09
648,Helena,US,46.5927,-112.0361,61.0,44,40,1.48,scattered clouds,2021-05-07 15:17:04
649,Anloga,GH,5.7947,0.8973,89.6,70,20,13.8,few clouds,2021-05-07 15:21:09
650,Isangel,VU,-19.55,169.2667,78.8,83,20,9.22,few clouds,2021-05-07 15:21:10
651,Askarovo,RU,53.3372,58.5089,64.4,25,20,11.18,few clouds,2021-05-07 15:21:10
652,Athabasca,CA,54.7169,-113.2854,53.6,34,100,14.97,overcast clouds,2021-05-07 15:21:10
653,Manbij,SY,36.5281,37.9549,80.6,21,0,9.22,clear sky,2021-05-07 15:21:10
654,Mayo,US,38.8876,-76.5119,64.0,55,1,10.36,clear sky,2021-05-07 15:21:11
655,Beringovskiy,RU,63.05,179.3167,26.87,93,100,5.84,overcast clouds,2021-05-07 15:21:11
656,Ludvika,SE,60.1496,15.1878,45.0,52,75,6.91,broken clouds,2021-05-07 15:21:11
657,Saint-Louis,SN,16.3333,-15.0,107.6,12,0,7.56,clear sky,2021-05-07 15:21:12
658,Rio Hato,PA,8.3833,-80.1667,88.0,74,75,6.91,broken clouds,2021-05-07 15:21:12
